cycle_state,type,text,key,parent_key,pack_name,language,nb_players
False,25,"Degene met de meeste Instagram vrienden, moet $ slokken nemen",,,default,nl,0
False,25,"%s, heb je ooit een one-night-stand gehad? Zo ja, deel $ slokken uit. Zo nee, drink ze dan zelf op!",,,default,nl,1
False,25,"Totdat %s zijn naam in het scherm ziet verschijnen, moet die elke beurt drinken",,,default,nl,1
False,25,"Degene die nog steeds geen sterk drinken (dus alleen bier of wijn ofzo), moeten nu $ slokken nemen",,,default,nl,0
False,25,Degene die gemasturbeerd heeft bij een muziekclip moet $ slokken nemen,,,default,nl,0
False,25,Degene die het jongste was toen die een mobiel kreeg moet $ slokken drinken,,,default,nl,0
False,25,De volgende die moet drinken moet twee keer zoveel slokken nemen!,,,default,nl,0
False,25,"Degene die tot aan het einde van het spel als eerste ""ja"" zegt moet z'n glas helemaal adten!",,,default,nl,0
False,25,"Degene die het laatste gedoucht heeft, neemt $ slokken",,,default,nl,0
False,25,"Degene die deze zin leest, moet $ slokken nemen",,,default,nl,0
False,25,"Degene die deze zin horen, moeten $ slokken nemen",,,default,nl,0
False,25,%s je hoeft 3 minuten lang niks te drinken! Je kunt je lever even laten rusten.,,,default,nl,1
False,25,Degene met het minste haar neemt $ slokken,,,default,nl,0
False,25,De drie spelers met het kortste haar moeten $ slokken nemen,,,default,nl,3
False,25,De drie langste spelers nemen $ slokken!,,,default,nl,3
False,25,De drie spelers die het meest incapabel zijn moeten $ slokken nemen,,,default,nl,3
False,25,"De drie spelers die het wits zijn, moeten $ slokken nemen",,,default,nl,3
False,25,"De drie spelers die het gierigst zijn, moeten $ slokken nemen!",,,default,nl,3
False,25,"De drie spelers die het armst zijn, nemen nu $ slokken!",,,default,nl,3
False,25,"Het trio %s, %s en %s nemen alledrie $ slokken.",,,default,nl,3
False,25,De drie jongste spelers moeten nu $ slokken nemen!,,,default,nl,3
False,25,"%s, als je wel eens naakt in het openbaar was, mag $ slokken weggeven. Anders drink je ze zelf op",,,default,nl,1
False,25,"Degene die vandaag nog geen douche genomen hebben, moeten $ slokken nemen",,,default,nl,0
False,25,"%s, als je slippers of sandalen aan hebt, mag je $ slokken weggeven, anders moet je ze zelf opdrinken",,,default,nl,1
False,25,Degene die bij twee verschillende sportverenigingen hebben gezeten mogen $ slokken nemen,,,default,nl,0
False,25,"%s, heb je krullen? Dan mag je nu $ slokken weggeven, anders moet je ze zelf opdrinken",,,default,nl,1
False,25,"De gastvrouw of -heer geeft $ slokken weg. Als die er niet is, moet %s ze uitdelen",,,default,nl,1
False,25,Degenen die al eens op tv zijn geweest moeten $ slokken drinken,,,default,nl,0
False,25,Als je wel eens stiekem de sms-jes van je partner hebt gelezen moet je nu $ slokken nemen,,,default,nl,0
False,25,Als je wel eens gespiekt hebt bij een examen moet je $ slokken nemen,,,default,nl,0
False,25,Degene die ooit dronken iets op Facebook heeft gezet moet $ slokken nemen,,,default,nl,0
False,25,"%s, als je wel eens iemand dronken de liefde hebt verklaard met een sms moet je $ slokken nemen, anders mag je ze uitdelen",,,default,nl,1
False,25,"%s, als je wel eens op je werk of in de klas geslapen hebt, drink $ slokken. Zo niet, dan mag je ze weggeven",,,default,nl,1
False,25,"%s, als je wel eens iets gejat hebt uit een winkel moet je $ slokken nemen, anders mag je ze weggeven",,,default,nl,1
False,25,"%s, als je wel eens een black-out hebt gehad door het drinken, neem dan $ slokken. Anders mag je ze weggeven",,,default,nl,1
False,25,"%s, als je een keer uit een kroeg of disco bent gezet, neem dan $ slokken, anders mag je ze uitdelen",,,default,nl,1
False,25,"%s, als je iemand een keer gedumpt hebt met een sms, moet je $ slokken nemen, deel ze anders uit",,,default,nl,1
False,25,"%s, als je wel eens gelogen hebt over je leeftijd om iemand zo te kunnen regelen, neem dan $ slokken. Zo niet, dan geef je ze weg",,,default,nl,1
False,25,"%s, als je nog nooit geflirt zonder dat je dronken was, mag je $ slokken nemen. Anders mag je ze uitdelen",,,default,nl,1
False,25,"Als je nog nooit gestript hebt, moet je $ slokken nemen",,,default,nl,0
False,25,"Als je wel eens een geparfumeerde condoom hebt gebruikt, moet je $ slokken nemen",,,default,nl,0
False,25,"Degene die nog nooit 3 avonden achter elkaar dronken zijn geweest, geven nu $ slokken weg",,,default,nl,0
False,25,"Degene die al eens voor 10 uur alcohol gedronken hebben, moeten $ slokken nemen",,,default,nl,0
False,25,Degene die nog nooit 3 dagen dezelfde onderbroek aangehad hebben moeten $ slokken nemen,,,default,nl,0
False,25,De drie spelers die het minste gezichtshaar hebben nemen $ slokken!,,,default,nl,3
False,25,Alle atheïsten nemen $ slokken,,,default,nl,0
False,25,Degenen die in geesten geloven nemen $ slokken,,,default,nl,0
False,25,"Degene gisteren ook al lam waren, nemen $ slokken",,,default,nl,0
False,25,Degenen die de laatste keer dat ze uitgingen overgegeven hebben nemen $ slokken,,,default,nl,0
False,25,"%s, als je denkt dat je er beter uitziet dan %s drink $ slokken",,,default,nl,2
False,25,"%s, als je wel eens gevochten hebt, moet je $ slokken nemen",,,default,nl,1
False,25,"%s, als je wel eens een gevecht hebt uitgelokt, neem je $ slokken",,,default,nl,1
False,25,"%s, als je wel eens tussen een gevecht zat tussen dronken mensen, neem je nu $ slokken",,,default,nl,1
False,25,"%s, als je minder dan 2 glazen op hebt, neem dan $ slokken",,,default,nl,1
False,25,"Degene die bij de vorige regel moesten drinken, nemen nu nog $ slokken",,,default,nl,0
False,25,"Degene die bij de vorige regel moesten drinken, mogen nu $ slokken uitdelen",,,default,nl,0
False,25,"%s, als je meer dan $ glazen drank op hebt, mag je $ slokken uitdelen",,,default,nl,1
False,25,"Degene die bedrijfskunde gestudeerd heeft, moet $ slokken nemen",,,default,nl,0
False,25,"Degene die bouwkunde heeft gestudeerd, moet $ slokken nemen",,,default,nl,0
False,25,"Degene die marketing heeft gestudeerd, moet $ slokken nemen",,,default,nl,0
False,25,Degene die geneeskunde heeft gestudeerd moet $ slokken nemen,,,default,nl,0
False,25,Degene die een sociale studie heeft gedaan moet $ slokken nemen,,,default,nl,0
False,25,Degene die rechten heeft gestudeerd moet $ slokken nemen,,,default,nl,0
False,25,"Degene die liever koelkast dan ijskast zegt, moet $ slokken nemen",,,default,nl,0
False,25,"Als je vandaag op Instagram zat, moet je $ slokken nemen",,,default,nl,0
False,25,"Als je vandaag nog geen slokken hebt mogen weggeven, moet je $ slokken nemen",,,default,nl,0
False,25,"%s en %s: wie van jullie het minst gedronken heeft, neemt nu $ slokken!",,,default,nl,2
False,25,"Als je wel eens je haar geverfd hebt, neem je $ slokken.",,,default,nl,0
False,25,iedereen die een huisdier heeft moet $ slokken nemen,,,default,nl,0
False,25,"Als je nagellak draagt, neem je $ slokken",,,default,nl,0
False,25,"Degene die vandaag nieuwe kleren voor het eerst aan heeft, mag $ slokken uitdelen",,,default,nl,0
False,25,"Als je wel eens je Instagram foto bewerkt hebt, neem je $ slokken",,,default,nl,0
False,25,"De laatste die vandaag binnen kwam, moet $ slokken nemen",,,default,nl,0
False,25,Heb je wel eens de Instagram van iemand anders hier gehackt? Drink dan $ slokken,,,default,nl,0
False,25,Degenen die wel eens gehackt zijn op Instagram moeten $ slokken drinken,,,default,nl,0
False,25,"Als je vroeger nog op MSN zat, neem je $ slokken",,,default,nl,0
False,25,"Heb je wel eens op O-zone ""Dragosta din tei"" hebt gedanst, neem je $ slokken",,,default,nl,0
False,25,"Heb je een leeftijd met een even getal, dan neem je $ slokken!",,,default,nl,0
False,25,Alle rechtshandigen moeten $ slokken nemen,,,default,nl,0
False,25,"Iedereen die ziek is, neemt $ slokken!",,,default,nl,0
False,25,Degene die wel eens geschuifeld hebben zonder daarna meteen met degene te regelen moeten $ slokken nemen!,,,default,nl,0
False,25,"Als je wel eens iemand op school een briefje hebt gegeven om samen uit te gaan, moet je $ slokken nemen",,,default,nl,0
False,25,"Als een vriendje of vriendinnetje van je wel eens jouw lover heeft afgepikt, moet je $ slokken nemen",,,default,nl,0
False,25,Als je wel eens op een hurkplee hebt gekakt moet je $ slokken nemen!,,,default,nl,0
False,25,"Als je vandaag al hebt gedanst, neem je $ slokken!",,,default,nl,0
False,25,Dood aan de freaks! De laatste die op z'n telefoon heeft gekeken (Picolo telt niet) neemt nu $ slokken!,,,default,nl,0
False,25,"Als je de makers van Picolo kent, drink dan $ slokken!",,,default,nl,0
False,25,Heb je wel eens gevochten op een judomat? Neem dan $ slokken!,,,default,nl,0
False,25,"Als je langer gestudeerd hebt dan %s, neem dan $ slokken!",,,default,nl,1
False,25,"Als je jezelf een hand kan geven achter je rug (1 arm boven, 1 beneden), drink dan $ slokken!",,,default,nl,0
False,25,De persoon rechts van de lezer moet $ slokken nemen!,,,default,nl,0
False,25,De persoon rechts van de lezer mag $ slokken uitdelen!,,,default,nl,0
False,25,De persoon links van de lezer moet $ slokken nemen!,,,default,nl,0
False,25,De persoon links van de lezer mag $ slokken uitdelen!,,,default,nl,0
False,25,Als je een A in je naam hebt moet je $ slokken nemen!,,,default,nl,0
False,25,Als je een E in je naam hebt moet je $ slokken nemen!,,,default,nl,0
False,25,Als je een R in je naam hebt moet je $ slokken nemen!,,,default,nl,0
False,25,Als je een L in je naam hebt moet je $ slokken nemen!,,,default,nl,0
False,25,"Iedereen die enig kind is, moet $ slokken nemen!",,,default,nl,0
False,25,Als je bent blijven zitten moet je $ slokken nemen!,,,default,nl,0
False,25,"%s, drink net zoveel slokken als landen waar je bent geweest",,,default,nl,1
False,25,Alle stoere spelers die studeren/ met hun handen werken mogen $ slokken nemen!,,,default,nl,0
False,25,"De speler met de dunste armen, moet $ slokken nemen. Dat geeft wat oefening!",,,default,nl,0
False,25,Alle gasten met een baard (kontlikkers) moeten $ slokken nemen!,,,default,nl,0
False,25,"%s als je leeftijd een even getal is, drink dan $ slokken. Is het een oneven getal, drink dan $ slokken!",,,default,nl,1
False,25,"Kies de persoon met het kortste lontje, die moet $ slokken nemen!",,,default,nl,0
False,25,"Degene die te laat was om Picolo te spelen, moet $ slokken nemen!",,,default,nl,0
False,25,De eerste die ooit hert idee had om Picolo te gaan spelen mag $ slokken nemen!,,,default,nl,0
False,25,Alle chicks nemen nu $ slokken!,,,default,nl,0
False,25,Alle kerels nemen nu $ slokken!,,,default,nl,0
False,25,"Iedereen die vroeger wel eens een ""Kippevel"" heeft gelezen mag $ slokken nemen!",,,default,nl,0
False,25,Degene die het laatst in een pretpark is geweest mag $ slokken uitdelen!,,,default,nl,0
False,25,"Als je al op meer dan 3 plaatsen hebt gewoond, neem dan $ slokken!",,,default,nl,0
False,25,Heb je wel eens gedroomd dat je iemand op z'n bek hebt geslagen? Neem dan $ slokken!,,,default,nl,0
False,25,"Als je wel eens pratend wakker geworden, neem dan $ slokken!",,,default,nl,0
False,25,Iedereen die langer is dan %s moet net zoveel slokken nemen als centimeters van het verschil in lengte,,,default,nl,1
False,25,"%s, nodig iemand uit voor deze party of drink $ slokken",,,default,nl,1
False,25,Wie houdt er van katten te aaien? Drink $ slokken!,,,default,nl,0
False,25,Als de bovenkant van je glas niet helemaal in je mond krijgt moet je $ slokken nemen,,,default,nl,0
False,25,"Als je doorlopende wenkbrauwen hebt, drink je $ slokken",,,default,nl,0
False,25,"Degene die net op het scherm heeft getikt, moet $ slokken nemen!",,,default,nl,0
False,25,Iedereen die meer dan 100 km van hier geboren is moet $ slokken nemen!,,,default,nl,0
False,25,Iedereen die minder dan 50 km van hier geboren is mag $ slokken weggeven!,,,default,nl,0
False,25,Als je ooit iemand hebt gefriend-zoned moet je $ slokken nemen!,,,default,nl,0
False,25,Neem $ slokken als je thuis de deur van de wc open laat staan.,,,default,nl,0
False,25,Neem $ slokken als je vandaag al klaargekomen bent!,,,default,nl,0
False,25,Neem $ slokken als een rotonde wel eens verkeerd bent opgereden,,,default,nl,0
False,25,Neem $ slokken als je wel eens met iemand seks hebt gehad voor de verkeerde redenen,,,default,nl,0
False,25,Neem $ slokken als je de smaak van het geslachtsdeel van je partner lekker vindt.,,,default,nl,0
False,25,Neem $ slokken al je ooit 3 dagen niet gedoucht hebt,,,default,nl,0
False,25,Neem $ slokken als wel eens iemand in elkaar geslagen hebt,,,default,nl,0
False,25,Neem $ slokken als je wel eens je de maat van je eigen pik (of die van je partner) met een ander vergeleken hebt,,,default,nl,0
False,25,Neem $ slokken als je stiekem verliefd bent op iemand uit je omgeving,,,default,nl,0
False,25,Neem $ slokken als je denkt dat je bij dezelfde lover blijft voor de rest van je leven. Denk je van niet? Doe dan maar alsof je drinkt!,,,default,nl,0
False,25,Neem $ slokken als je wel eens gelogen hebt tegen iemand in deze kamer omdat je niet naar een van zijn/haar feestjes wilde!,,,default,nl,0
False,25,"De speler die bij de laatste stemming niet gestemd heeft, mag $ slokken uitdelen!",,,default,nl,0
False,25,Neem $ slokken als je altijd je handen wast na de wc of neem $ slokken als je net doet alsof je ze wast!,,,default,nl,0
False,25,Neem $ slokken as je wel eens hebt meegedaan met een tv-spel,,,default,nl,0
False,25,Neem $ slokken als je wel eens iets gejat hebt van iemand hier in de kamer,,,default,nl,0
False,25,Neem $ slokken als je wel eens zwart gewerkt hebt,,,default,nl,0
False,25,Neem $ slokken als je wel eens geld van je partner hebt gepakt zonder het te zeggen,,,default,nl,0
False,25,Neem $ slokken als je wel eens over de lengte van je pik (of die van je partner) hebt gelogen,,,default,nl,0
False,25,Neem $ slokken als je wel eens aangehouden bent door de politie,,,default,nl,0
False,25,Neem $ slokken als je wel eens een nachtje in de cel hebt doorgebracht,,,default,nl,0
False,25,Neem $ slokken als je wel eens het ondergoed van je partner hebt aangetrokken,,,default,nl,0
False,25,Neem $ slokken als je wel eens kleren van je partner hebt gebruikt als pyjama,,,default,nl,0
False,25,"Neem $ slokken als je voor €10.000,- met een willekeurig iemand naar bed zou gaan",,,default,nl,0
False,25,Neem $ slokken als je deze week een natte droom hebt gehad,,,default,nl,0
False,25,Neem $ slokken als je een van je medespelers wel eens naakt hebt gezien,,,default,nl,0
False,25,Neem $ slokken als je wel eens seks op je werk hebt gehad,,,default,nl,0
False,25,Neem $ slokken als je wel eens in je eentje alcohol hebt gedronken,,,default,nl,0
False,25,Neem $ slokken als je meteen na de seks in slaap valt,,,default,nl,0
False,25,Neem $ slokken als voor het laatst een romantische film gezien hebt,,,default,nl,0
False,25,Neem $ slokken als je voor het laatst een Nederlandse film hebt gezien,,,default,nl,0
False,25,"Neem $ slokken als je je pik, of die van je partner, wel eens opgemeten hebt",,,default,nl,0
False,25,Neem $ slokken als je ooit in een bed wakker bent geworden en niet meer wist wat je daar deed,,,default,nl,0
False,25,Neem $ slokken als je wel eens in het water gewipt hebt,,,default,nl,0
False,25,Neem $ slokken als je elke keer aan de telefoon zegt: Ik houd van je,,,default,nl,0
False,25,"Alle klootzakken die wel eens gevraagd hebben om een hapje toen iemand net z'n broodje uitpakte, nemen nu $ slokken",,,default,nl,0
False,25,"Als je wel eens gezocht hebt naar iets, terwijl het gewoon in je zak zat mag je $ slokken nemen",,,default,nl,0
False,25,"Als je eens de bodem van je glas hebt bekeken, mag je $ slokken nemen",,,default,nl,0
False,25,"Als je wel eens een pen met 4 kleuren hebt gebruikt, maar dan met alle pennen tegelijk moet je $ slokken nemen",,,default,nl,0
False,25,"Oei wat debiel! Als jein de supermarkt wel eens geprobeerd hebt, met de ketting van je eigen winkelwagentje geprobeerd hebt je geld eruit te krijgen, drink dan $ slokken",,,default,nl,0
False,25,Hallo Idiots! Neem $ slokken als je ooit geprobeerd hebt een washand met water te vullen,,,default,nl,0
False,25,Neem $ slokken als je wel eens je telefoon in de lucht houdt als een debiel als je geen bereik meer hebt,,,default,nl,0
False,25,"De speler die het grofste wijf heeft geregeld, moet $ slokken nemen",,,default,nl,0
False,25,"De speler die met de meest walgelijke gast heeft geregeld, moet $ slokken nemen",,,default,nl,0
False,25,Neem $ slokken als je ooit iemand ontmaagd hebt,,,default,nl,0
False,25,"Als je ooit met een minderjarige hebt gesekst terwijl jij al volwassen was, neem je $ slokken",,,default,nl,0
False,25,Neem $ slokken als je wel eens een legging hebt aangehad,,,default,nl,0
False,25,"%s, drink net zoveel slokken als je met mensen naar bed bent geweest",,,default,nl,1
False,25,"Alle hoogbegaafden die een klas hebben overgeslagen, moeten nu $ slokken nemen",,,default,nl,0
False,25,De sharks die Finance of accountancy studeren: $ slokken voor jullie!,,,default,nl,0
False,25,"De nerds met puisten die IT studeren, nemen nu $ slokken",,,default,nl,0
False,25,"De kakkers die business studeren of daarin werken, nemen $ slokken",,,default,nl,0
False,25,"De spelers die al kaal beginnen te worden, nemen $ slokken",,,default,nl,0
False,25,Neem $ slokken als je elke morgen begint met: koffie - peuk - kakken!,,,default,nl,0
False,25,Neem $ slokken als je een jager bent,,,default,nl,0
False,25,Neem $ slokken als je meerdere seksmaatjes hebt (op dit moment),,,default,nl,0
False,25,Neem $ slokken als iemand jou ooit bedrogen heeft,,,default,nl,0
False,25,Neem $ slokken als je schoenen met veters draagt,,,default,nl,0
False,25,"Het meisje met de dikste tieten, mag nu $ slokken uitdelen",,,default,nl,0
False,25,"De gast met het minste baardhaar, moet nu $ slokken nemen",,,default,nl,0
False,25,Degene met de grootste neus moet nu $ slokken nemen,,,default,nl,0
False,25,"Geef $ slokken weg, als je schoenmaat groter is dan 46",,,default,nl,0
False,25,"Geef $ slokken weg, als je schoenmaat kleiner is dan 38",,,default,nl,0
False,25,"Neem $ slokken, als je tussen de 40 en 44 bent",,,default,nl,0
False,25,"Geef $ slokken weg, als je witte sokken aan hebt",,,default,nl,0
False,25,"Geef $ slokken weg, als je geen enkele Star Wars hebt gezien",,,default,nl,0
False,25,"Geef $ slokken weg, als je nog nooit een Lord of the Rings film hebt gezien",,,default,nl,0
False,25,"Geef $ slokken weg, als je nog nooit Harry Potter hebt gekeken",,,default,nl,0
False,25,"Neem $ slokken, als je ooit meer dan €1000 op een dag hebt uitgegeven",,,default,nl,0
False,25,"Neem $ slokken, als je met je huidige partner de beste seks ooit hebt gehad",,,default,nl,0
False,25,Neem $ slokken als ooit de beste seks met je ex hebt gehad,,,default,nl,0
False,25,Klaar met alle nerds! Neem $ slokken als je ooit meer dan 4 uur achter elkaar videospelletjes hebt gespeeld,,,default,nl,0
False,25,"De klungels die ooit geld van een familielid gestolen hebben, nemen $ slokken",,,default,nl,0
False,25,"Neem $ slokken, als je recent nog een droom hebt gehad die je absoluut niet aan iemand kan vertellen",,,default,nl,0
False,25,Neem $ slokken als je een alcoholist bent en je de halte wel eens hebt gemist omdat je in slaap was gevallen in het openbaar vervoer,,,default,nl,0
False,25,"De speler die vandaag als eerste een glas voor zichzelf had ingeschonken, moet $ slokken uitdelen",,,default,nl,0
False,25,"De speler die vandaag als laatste een glas voor zichzelf had ingeschonken, moet $ slokken nemen",,,default,nl,0
False,25,Neem $ slokken als je een Windows telefoon hebt,,,default,nl,0
False,25,"Als je al meer dan 10x Picolo hebt gespeeld! Gefeliciteerd! Neem $ slokken, vrienden!",,,default,nl,0
False,25,Neem $ slokken als je deze week nog ruzie met je partner hebt gehad,,,default,nl,0
False,25,Deel $ slokken uit als je nagels bijt,,,default,nl,0
False,25,Alle hockeyers nemen nu $ slokken!,,,default,nl,0
False,25,Alle voetballers nemen nu $ slokken!,,,default,nl,0
False,25,Alle tennissers nemen nu $ slokken!,,,default,nl,0
False,25,Alle wielrenners nemen nu $ slokken!,,,default,nl,0
False,25,"De stommelingen die al eens dronken achter het stuur hebben gezeten, moeten $ slokken nemen. Alle anderen: verstop nu de sleutels …",,,default,nl,0
False,25,Deel $ slokken uit als je al meer dan een jaar een relatie hebt,,,default,nl,0
False,25,Geef 3 adtjes weg als je al meer dan 3 jaar een relatie hebt,,,default,nl,0
False,25,Neem $ slokken als je meer van katten houdt dan van honden,,,default,nl,0
False,25,Geef $ slokken weg als je ooit buiten Europa bent geweest,,,default,nl,0
False,25,Geef $ slokken weg als je ooit een ander huisdier hebt gehad dan een hond of een kat,,,default,nl,0
False,25,"Alle Heartbreakers die meer dan 3 mensen gedumpt hebben, mogen $ slokken uitdelen",,,default,nl,0
False,25,Iedereen die jonger is dan 21: neem $ slokken!,,,default,nl,0
False,25,Iedereen die ouder is dan 25: neem $ slokken!,,,default,nl,0
False,25,Iedereen die gitaar speelt neemt nu $ slokken,,,default,nl,0
False,25,"De spelers met het meest voor anderen over hebben en wel eens geld aan goede doelen geven, mogen $ slokken uitdelen",,,default,nl,0
False,25,Neem $ slokken als je ooit een beugel hebt gehad,,,default,nl,0
False,25,Neem $ slokken als je vaak een pet op hebt,,,default,nl,0
False,25,Neem $ slokken als je outfit meer dan €200 waard is,,,default,nl,0
False,25,Deel $ slokken uit als je ooit in het buitenland hebt gewoond,,,default,nl,0
False,25,Deel $ slokken uit als je een auto met cruise-control hebt,,,default,nl,0
False,25,Neem $ slokken als je telefoon meer dan €300 heeft gekost,,,default,nl,0
False,25,Neem $ slokken als je de doodstraf terug wilt,,,default,nl,0
False,25,Alle bodybuilders nemen nu $ slokken,,,default,nl,0
False,25,Neem $ slokken als je wel eens zonder handen geplast hebt,,,default,nl,0
False,25,"De eerste speler die nu een driehoekig voorwerp vindt, mag $ slokken uitdelen",,,default,nl,0
False,25,"Iedereen die bang is voor spinnen, moet nu $ slokken nemen",,,default,nl,0
False,25,"Als je ooit de naam van je ex hebt genoemd tegen je huidige partner, geef dan $ slokken weg",,,default,nl,0
False,25,"Iedereen die ooit aangevallen is door een dier, moet nu $ slokken nemen",,,default,nl,0
False,25,Neem $ slokken als je ooit aan iemand hebt gevraagd of die jouw ondergoed wilde aantrekken,,,default,nl,0
False,25,Deel $ slokken uit als je ooit een enorm lekkere chick of gast hebt afgewezen,,,default,nl,0
False,25,"Iedereen die fan is van de Avengers of soortgelijke kutfilms, drink dan $ slokken",,,default,nl,0
False,25,"De laatste die een party heeft gegeven voor z'n verjaardag, mag nu $ slokken uitdelen!",,,default,nl,0
False,25,Neem $ slokken als jij je partner wel eens gechanteerd hebt,,,default,nl,0
False,25,Neem $ slokken als je nu al van plan bent om morgen wat paracetamolletjes in te nemen,,,default,nl,0
False,25,Neem $ slokken als je langer dan een week niet bent uit geweest,,,default,nl,0
False,25,Neem $ slokken als je nu al gepland hebt om morgen bruistabletten en citroensap te nemen.,,,default,nl,0
False,25,Deel $ slokken uit als je morgen moet werken,,,default,nl,0
False,25,Neem $ slokken als je van een bepaalde politieke partij bent,,,default,nl,0
False,25,Neem $ slokken als je wel een tijdens een schuifelnummer hebt gezoend,,,default,nl,0
False,25,Deel $ slokken uit als je ooit in de krant hebt gestaan,,,default,nl,0
False,25,"Alle pianisten onder ons die met 10 vingers tegelijk kunnen pingelen, mogen $ slokken uitdelen",,,default,nl,0
False,25,Neem $ slokken als je ooit paardgereden hebt,,,default,nl,0
False,25,Neem $ slokken als je nu drank inneemt die je niet zelf betaald hebt,,,default,nl,0
False,25,Deel $ slokken uit als je nu drank inneemt die je zelf hebt betaald,,,default,nl,0
False,25,"%s mag nu een koppel kiezen die gaan schuifelen, handjes op de billen. De persoon die weigert moet $ slokken nemen",,,default,nl,1
False,25,Degenen die ooit geregeld hebben in een discotheek mogen $ slokken uitdelen,,,default,nl,0
False,25,Neem $ slokken als je niet tegen seks voor geld bent,,,default,nl,0
False,25,Neem $ slokken als je nooit bloed gegeven hebt,,,default,nl,0
False,25,Neem $ slokken als je nog een aflevering van South Park hebt gezien,,,default,nl,0
False,25,Neem $ slokken als je meer dan 2 diploma's hebt,,,default,nl,0
False,25,Iedereen met lippenstift moet $ slokken nemen,,,default,nl,0
False,25,Neem $ slokken als je niet je eigen naam op Instagram gebruikt,,,default,nl,0
False,25,Geef $ slokken als je ooit een auto-ongeluk hebt gehad,,,default,nl,0
False,25,Geef $ slokken als je ooit geopereerd bent,,,default,nl,0
False,25,De spelers die alleen in een appartement wonen nemen $ slokken,,,default,nl,0
False,25,De drie jongste mogen 1 speler kiezen die $ slokken moet nemen,,,default,nl,4
False,25,De meisjes mogen 1 speler kiezen die $ slokken moet nemen,,,default,nl,0
False,25,Iedereen die van wijn houdt mag lekker $ sipjes van z'n drankje nemen,,,default,nl,0
False,25,Neem $ slokken als je regelmatig naar GTST kijkt,,,default,nl,0
False,25,"Als je nu whisky drinkt, geniet er dan maar lekker van want je mag nu $ slokken nemen",,,default,nl,0
False,25,Neem $ slokken als je witte sokken aanhebt,,,default,nl,0
False,25,Neem $ slokken als je wel eens in de WW hebt gezeten,,,default,nl,0
False,25,"Iedereen die niet vegetarisch is, neemt $ slokken",,,default,nl,0
False,25,Neem $ slokken als je Picolo nog niet op je telefoon hebt,,,default,nl,0
False,25,Neem $ slokken als je ooit een ringbaardje hebt gehad,,,default,nl,0
False,25,Neem $ slokken als je ooit met de partner van een van je vrienden hebt geflirt,,,default,nl,0
False,25,Neem $ slokken als je wel eens een live striptease hebt gezien,,,default,nl,0
False,25,Neem $ slokken als je wel eens geprobeerd hebt te ontsnappen aan een politiecontrole,,,default,nl,0
False,25,Neem $ slokken als je wel eens een zoen hebt gegeven aan iemand van hetzelfde geslacht,,,default,nl,0
False,25,Neem $ slokken als je wel eens hebt getongd met iemand van hetzelfde geslacht,,,default,nl,0
False,25,Neem $ slokken als je wel eens een handtekening hebt vervalst,,,default,nl,0
False,25,Neem $ slokken als je wel eens een smoes hebt verzonnen om niet naar je werk te gaan,,,default,nl,0
False,25,Neem $ slokken als je in de laatste 48 uur seks hebt gehad,,,default,nl,0
False,25,Neem $ slokken als hier iemand aan tafel zit waarvan jij vindt dat die totaal niet grappig is,,,default,nl,0
False,25,Neem $ slokken als je iemand aan deze tafel enorm dom vindt,,,default,nl,0
False,25,Neem $ slokken als je de pest hebt aan je schoonmoeder,,,default,nl,0
False,25,Neem $ slokken als je een slechte dronk hebt,,,default,nl,0
False,25,Deel $ slokken uit als je in de laatste 7 dagen minimaal 2x seks hebt gehad,,,default,nl,0
False,25,Neem $ slokken als je nog steeds vriendjes bent met je ex,,,default,nl,0
False,25,"%s, als je Picolo niet 5 sterren geeft in de Store moet je nu 3 adten achter elkaar trekken",,,default,nl,1
False,25,Neem $ slokken als je iedereen aan deze tafel lief vindt,,,default,nl,0
False,25,Neem $ slokken als je wel eens in het bed van je ouders seks hebt gehad,,,default,nl,0
False,25,Neem $ slokken als je vindt dat je partners kruiszone er gek uitziet,,,default,nl,0
False,25,Deel $ slokken uit als je meer dan 4x gedumpt bent in je leven,,,default,nl,0
False,25,Neem $ slokken als je aan je vieze kleren ruikt en ze dan toch aantrekt,,,default,nl,0
False,25,Neem $ slokken als je met meer dan 1 persoon uit een familie seks hebt gehad,,,default,nl,0
False,25,Neem $ slokken als je partner een hoger libido heeft dan jij,,,default,nl,0
False,25,Neem $ slokken als je deze week nog naar je geslachtsdeel hebt gekeken in de spiegel,,,default,nl,0
False,25,Neem $ slokken als je wel eens stiekem gemasturbeerd hebt zonder dat je partner het wist,,,default,nl,0
False,25,Neem $ slokken als je spijt hebt van een bedpartner,,,default,nl,0
False,25,Neem $ slokken als je wel eens tegen iemand hebt gezegd dat die lelijk is,,,default,nl,0
False,25,Deel $ slokken uit als je altijd rood staat op de bank,,,default,nl,0
False,25,Deel $ slokken uit als je wel eens een scheet hebt gelaten tijdens seks,,,default,nl,0
False,25,Deel $ slokken uit als je wel eens een scheet hebt gelaten tijdens het tongen,,,default,nl,0
False,25,Neem $ slokken als je in de laatste drie dagen nog gemasturbeerd hebt,,,default,nl,0
False,25,Deel $ slokken uit als je wel eens gemasturbeerd hebt op je werk,,,default,nl,0
False,25,Deel $ slokken uit als je wel eens seks hebt gehad terwijl je vrienden in dezelfde ruimte sliepen,,,default,nl,0
False,25,Neem $ slokken als jij je scheet wel eens in de fik hebt gestoken,,,default,nl,0
False,25,Neem $ slokken als je iemand z'n naam hier aan tafel echt megastom vindt,,,default,nl,0
